title,media,date,datetime,desc,link,img,sumber
Gubernur BI: Perlu Keseimbangan Kebijakan dalam Percepatan Digitalisasi | merdeka.com,Merdeka.com,bulan lalu,,"Menurut dia, terdapat sejumlah tantangan untuk mempromosikan UMKM dan 
transformasi digital, seperti kurangnya kemampuan ekonomi, literasi 
keuangan dan...",https://www.merdeka.com/uang/gubernur-bi-perlu-keseimbangan-kebijakan-dalam-percepatan-digitalisasi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
KemenkopUKM Gelar Business Matching Tahap II Guna Percepat Penyerapan Produk Dalam Negeri - Suara Merdeka Jakarta,Suara Merdeka Jakarta,1 Apr 2022,,"JAKARTA jakarta.suaramerdeka.com - Kementerian Koperasi dan UKM 
menyelenggarakan Showcase dan Business Matching Tahap II kategori produk 
alat kesehatan,...",https://jakarta.suaramerdeka.com/ekonomi/pr-1343187192/kemenkopukm-gelar-business-matching-tahap-ii-guna-percepat-penyerapan-produk-dalam-negeri,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Jadi Senjata Pemerintah Awasi Sektor Kelautan dan Perikanan | merdeka.com,Merdeka.com,9 Mar 2022,,"Direktur Jenderal Pengawasan Sumber Daya Kelautan dan Perikanan Kementerian 
Kelautan dan Perikanan (KKP) Adin Nurawaluddin mengatakan, Undang-Undang 
Nomor...",https://www.merdeka.com/uang/uu-cipta-kerja-jadi-senjata-pemerintah-awasi-sektor-kelautan-dan-perikanan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pemerintah Gandeng BPS Bangun Data Koperasi dan UMKM | merdeka.com,Merdeka.com,Mar 2022,,"Kementerian Koperasi dan Usaha Kecil Menengah (UKM) bekerja sama dengan 
Badan Pusat Statistik (BPS) untuk mempermudah pendataan koperasi dan usaha 
mikro...",https://www.merdeka.com/uang/pemerintah-gandeng-bps-bangun-data-koperasi-dan-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Bahlil Minta Anak Buahnya Rajin Datangi Investor dan Bantu UMKM | merdeka.com,Merdeka,6 Feb 2022,,"Menteri Investasi Bahlil Lahadalia meminta agar anak buahnya rajin 
mendatangi para investor. Dia ingin pegawai di lingkungan Kementerian 
Investasi membantu...",https://www.merdeka.com/uang/bahlil-minta-anak-buahnya-rajin-datangi-investor-dan-bantu-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menko Airlangga Tekankan Manfaat UU Cipta Kerja Tarik Investasi dan Dukung UMKM | merdeka.com,Merdeka.com,6 Feb 2022,,"Menteri Koordinator Perekonomian, Airlangga Hartarto menekankan, pentingnya 
UU Cipta Kerja. Sebab, akan mendorong hadirnya investasi dan juga akan 
semakin...",https://www.merdeka.com/uang/menko-airlangga-tekankan-manfaat-uu-cipta-kerja-tarik-investasi-dan-dukung-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Pelaku UMKM Bisa Dapatkan Modal dari Investor, Ini Syaratnya | merdeka.com",Merdeka,2 Des 2021,,"Merdeka.com - Staf Khusus Bidang hubungan Daerah, Kementerian 
Investasi/BKPM, Tina Talisa menegaskan bahwa investor tidak selalu pemilik 
modal perusahaan...",https://www.merdeka.com/uang/pelaku-umkm-bisa-dapatkan-modal-dari-investor-ini-syaratnya.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Indonesia Belajar dari Negara Lain dalam Perbaikan Ekosistem dan Daya Saing UMKM | merdeka.com,Merdeka.com,1 Okt 2021,,"Merdeka.com - Dampak penurunan ekonomi akibat pandemi Covid-19 sejak awal 
2020 masih jauh dari selesai, terlebih bagi para pelaku Usaha Mikro Kecil 
dan...",https://www.merdeka.com/uang/indonesia-belajar-dari-negara-lain-dalam-perbaikan-ekosistem-dan-daya-saing-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Ini Syarat dan Skema untuk UMKM Ingin Ikut Lelang Pengadaan Barang & Jasa Pemerintah | merdeka.com,Merdeka.com,5 Okt 2021,,"Kepala Biro Hukum dan Kerja Sama Kementerian Koperasi dan UKM (Kemenkop 
UKM), Henra Saragih menyampaikan, setidaknya 40 persen anggaran PJB yang 
digelar...",https://www.merdeka.com/uang/ini-syarat-dan-skema-untuk-umkm-ingin-ikut-lelang-pengadaan-barang-amp-jasa-pemerintah.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Minta Revisi Aturan, ini 10 Permasalahan UMKM dalam OSS | merdeka.com",Merdeka.com,30 Sep 2021,,"Merdeka.com - Ketua Umum Asosiasi UMKM Indonesia/AKUMINDO, Ikhsan 
Ingratubun menilai, kebijakan Online Single Submission (OSS) yang diatur 
oleh Badan...",https://www.merdeka.com/uang/minta-revisi-aturan-ini-10-permasalahan-umkm-dalam-oss.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menkop Teten Akui Perbankan Sulit Salurkan Kredit ke Sektor Pertanian | merdeka.com,Merdeka.com,6 Jul 2021,,"Sebab, usaha di sektor tersebut sifatnya perorangan sehingga tidak memiliki 
jaminan untuk mendapatkan pembiayaan.,pertanian,Kementerian Koperasi dan 
UKM...",https://www.merdeka.com/uang/menkop-teten-akui-perbankan-sulit-salurkan-kredit-ke-sektor-pertanian.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pengendalian Kasus Covid-19 Jadi Faktor Utama Pendorong Pertumbuhan Ekonomi | merdeka.com,Merdeka.com,6 Jul 2021,,"Dia mengatakan, apapun program dan kebijakan dari pemerintah kalau tidak 
bisa mengendalikan penyebaran Covid-19 maka akan jadi percuma.",https://www.merdeka.com/uang/pengendalian-kasus-covid-19-jadi-faktor-utama-pendorong-pertumbuhan-ekonomi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
16 UMKM di Sleman Jalin Kemitraan dengan Perusahaan Modal Asing - Suara Merdeka,Suara Merdeka,4 Jun 2021,,"SLEMAN, suaramerdeka.com - Guna mengembangkan sekaligus memperluas peluang 
investasi, Pemkab Sleman mengakomodir temu kemitraan antara Penanaman Modal 
Asing...",https://www.suaramerdeka.com/ekonomi/pr-04422319/16-umkm-di-sleman-jalin-kemitraan-dengan-perusahaan-modal-asing,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Pemerintah Target Kontribusi UMKM ke Ekspor Naik Jadi 15,2 Persen di 2021 | merdeka.com",Merdeka.com,2 Jun 2021,,"Kementerian Koperasi dan Usaha Kecil Menengah (UKM) menargetkan adanya 
peningkatan kontribusi usaha mikro kecil menengah (UMKM) terhadap ekspor 
non migas...",https://www.merdeka.com/uang/pemerintah-target-kontribusi-umkm-ke-ekspor-naik-jadi-152-persen-di-2021.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Asosiasi UMKM Minta Pemerintah Tertibkan Produk Impor di E-Commerce | merdeka.com,Merdeka.com,6 Jun 2021,,"Ketua Umum Asosiasi UMKM Indonesia (Akumindo) Ikhsan Ingratubun meminta 
pemerintah melakukan penertiban penjualan produk impor di platform digital.",https://www.merdeka.com/uang/asosiasi-umkm-minta-pemerintah-tertibkan-produk-impor-di-e-commerce.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Tak Hilangkan Kewenangan Pemberian Izin Pemda | merdeka.com,Merdeka.com,5 Jun 2021,,"Menteri Investasi, Bahlil Lahadalia menegaskan, lahirnya Undang-Undang 
Cipta Kerja tidak membuat daerah kehilangan haknya dalam memberikan izin 
investasi.",https://www.merdeka.com/uang/uu-cipta-kerja-tak-hilangkan-kewenangan-pemberian-izin-pemda.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Dinilai Bisa Tuntaskan Tiga Masalah Penghambat Investasi - Kompas.com,Kompas Money,5 Jun 2021,,"Undang-undang (UU) Cipta Kerja dinilai bisa menjadi solusi untuk 
meningkatkan iklim investasi di dalam negeri menjadi lebih baik.",https://money.kompas.com/read/2021/06/15/080800426/uu-cipta-kerja-dinilai-bisa-tuntaskan-tiga-masalah-penghambat-investasi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Berkaca Kasus Giant, KSPI Nilai UU Cipta Kerja Tak Lantas Cegah Investor Asing Pergi | merdeka.com",Merdeka.com,Jun 2021,,"Merdeka.com - Presiden Konfederasi Serikat Pekerja Indonesia (KSPI), Said 
Iqbal menyatakan, kasus penutupan Giant yang berdampak pada PHK puluhan 
ribu...",https://m.merdeka.com/uang/berkaca-kasus-giant-kspi-nilai-uu-cipta-kerja-tak-lantas-cegah-investor-asing-pergi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Menkop UKM Gandeng Ikatan Alumni Universitas Brawijaya, Bangun Future SMEs | merdeka.com",Merdeka.com,Jun 2021,,"Merdeka.com - Menteri Koperasi dan UKM Teten Masduki mengajak banyak pihak 
untuk berkolaborasi dengan pemerintah guna menyiapkan Future SMEs atau UMKM 
masa...",https://www.merdeka.com/uang/menkop-ukm-gandeng-ikatan-alumni-universitas-brawijaya-bangun-future-smes.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Kemenkop UKM: Pemerintah Serius Bantu Pemulihan UMKM di Masa Pandemi | merdeka.com,Merdeka.com,Mei 2021,,"Merdeka.com - Pemerintah Jokowi mendukung penuh pemulihan bisnis UMKM di 
masa pandemi Covid-19. Hal ini disampaikan langsung oleh Deputi Usaha 
Mikro...",https://www.merdeka.com/uang/kemenkop-ukm-pemerintah-serius-bantu-pemulihan-umkm-di-masa-pandemi.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
PP No.7 Tahun 2021 Dinilai Beri Kemudahan untuk Koperasi & UMKM di Banyak Sektor | merdeka.com,Merdeka.com,3 Apr 2021,,"Merdeka.com - Sekretaris Kementerian Koperasi dan Usaha Kecil Menengah 
(UKM) Arif Rahman Hakim mengatakan, Peraturan Pemerintah (PP) Nomor 7 Tahun 
2021...",https://www.merdeka.com/uang/pp-no7-tahun-2021-dinilai-beri-kemudahan-untuk-koperasi-amp-umkm-di-banyak-sektor.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Kemenkop UKM Sosialisasikan Percepatan Implementasi PP No 7/2021 bagi UMKM Bandung | merdeka.com,Merdeka.com,Apr 2021,,"Kementerian Koperasi dan UKM secara konsisten mensosialisasikan mempercepat 
implementasi Undang-Undang Cipta Kerja (UU Ciptaker) lewat PP No.7 Tahun 
2021...",https://m.merdeka.com/uang/kemenkop-ukm-sosialisasikan-percepatan-implementasi-pp-no-72021-bagi-umkm-bandung.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
OJK: Permodalan Masih Jadi Masalah Utama UMKM | merdeka.com,Merdeka.com,Mar 2021,,"Kepala Eksekutif Pengawas Industri Keuangan Non-Bank Otoritas Jasa Keuangan 
(OJK) Riswinandi mengatakan, Sumber Daya Manusia (SDM) bukan satu satunya 
faktor...",https://www.merdeka.com/uang/ojk-permodalan-masih-jadi-masalah-utama-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Potret UMKM RI, Kuasai Ekonomi Namun Minim Mendapat Modal Perbankan | merdeka.com",Merdeka.com,5 Feb 2021,,"Merdeka.com - Kementerian Koperasi dan UKM mencatat proporsi kredit usaha 
mikro, kecil, dan menengah (UMKM) terhadap total kredit perbankan baru 
mencapai 19...",https://www.merdeka.com/uang/potret-umkm-ri-kuasai-ekonomi-namun-minim-mendapat-modal-perbankan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Rincian Aturan Turunan UU Cipta Kerja Terkait Perizinan di BKPM | merdeka.com,Merdeka.com,4 Feb 2021,,"Merdeka.com - Pemerintah telah menyelesaikan peraturan pelaksana 
Undang-Undang Nomor 11 Tahun 2020 tentang Cipta Kerja (UU Cipta Kerja).",https://www.merdeka.com/uang/rincian-aturan-turunan-uu-cipta-kerja-terkait-perizinan-di-bkpm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
BKPM Buka Pelayanan Satu Pintu untuk Investor UMKM di Daerah | merdeka.com,Merdeka.com,4 Feb 2021,,"Badan Koordinasi Penanaman Modal (BKPM) gencar mempersiapkan perizinan 
berusaha terintegrasi secara elektronik atau online single submission (OSS).",https://www.merdeka.com/uang/bkpm-buka-pelayanan-satu-pintu-untuk-investor-umkm-di-daerah.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Ini Skema Pengupahan Bagi UMKM dalam UU Cipta Kerja | merdeka.com,Merdeka.com,2 Feb 2021,,"Presiden Joko Widodo (Jokowi) telah menekan Peraturan Pemerintah (PP) Nomor 
36 Tahun 2021 tentang Pengupahan, sekaligus mencabut aturan sebelumnya,...",https://www.merdeka.com/uang/ini-skema-pengupahan-bagi-umkm-dalam-uu-cipta-kerja.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menkop Teten Dorong UMKM Gabung Koperasi Permudah Permodalan | merdeka.com,Merdeka.com,10 Feb 2021,,"Menteri Koperasi dan UKM Teten Masduki mengatakan, pelaku UMKM perlu 
didorong untuk bergabung dengan koperasi, agar masalah terkait permodalan, 
produksi dan...",https://www.merdeka.com/uang/menkop-teten-dorong-umkm-gabung-koperasi-permudah-permodalan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Pemerintah Beri Kemudahan, Pelindungan dan Pemberdayaan bagi Pelaku Koperasi & UMKM | merdeka.com",Merdeka.com,Feb 2021,,"Merdeka.com - Rancangan Peraturan Pemerintah (RPP) sektor koperasi dan UMKM 
sebagai aturan turunan dari UU Nomor 11 Tahun 2020 tentang Cipta Kerja...",https://www.merdeka.com/uang/pemerintah-beri-kemudahan-pelindungan-dan-pemberdayaan-bagi-pelaku-koperasi-amp-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Kemenkop UKM Targetkan RPP UU Cipta Kerja Rampung Februari 2021 | merdeka.com,Merdeka.com,Jan 2021,,"Staf Ahli Kementerian Koperasi dan Usaha Kecil Menengah (UKM) Bidang 
Hubungan Antar Lembaga Luhur Pradjarto mengatakan, kementerian terus 
mendorong...",https://www.merdeka.com/uang/kemenkop-ukm-targetkan-rpp-uu-cipta-kerja-rampung-februari-2021.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Dinilai Bakal Suburkan Investasi Asing di 2021 | merdeka.com,Merdeka.com,Jan 2021,,"Ibrahim menuturkan, omnibus law Cipta Kerja memicu banyak perusahaan asing 
berlabuh di Indonesia. Semisal Amerika Serikat yang telah melirik 
Indonesia...",https://www.merdeka.com/uang/uu-cipta-kerja-dinilai-bakal-suburkan-investasi-asing-di-2021.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menteri Teten Beberkan Peluang UMKM di Pasar Digital | merdeka.com,Merdeka.com,9 Des 2020,,"Menteri Koperasi dan Usaha Kecil Menengah (UKM) Teten Masduki terus 
mendorong pelaku usaha mikro, kecil dan menengah (UMKM) untuk beranjak 
digital.",https://www.merdeka.com/uang/menteri-teten-beberkan-peluang-umkm-di-pasar-digital.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menteri Teten: Nasib UMKM Tergantung pada Penanganan Covid-19 | merdeka.com,Merdeka.com,9 Des 2020,,"Menteri Koperasi dan Usaha Kecil Menengah (UKM) Teten Masduki mengatakan, 
tahun ini merupakan tahun yang sangat berat bagi para pelaku Usaha Mikro,...",https://www.merdeka.com/uang/menteri-teten-nasib-umkm-tergantung-pada-penanganan-covid-19.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Deretan Keuntungan UU Cipta Kerja untuk UMKM, Termasuk Mendapat Bantuan Hukum | merdeka.com",Merdeka.com,3 Des 2020,,"Pemerintah memberikan sejumlah kemudahan bagi pelaku usaha, utamanya untuk 
usaha mikro, kecil dan menengah (UMKM) melalui terbitnya UU Cipta Kerja.",https://www.merdeka.com/uang/deretan-keuntungan-uu-cipta-kerja-untuk-umkm-termasuk-mendapat-bantuan-hukum.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
UU Cipta Kerja Jadi Modal Penyusunan Negosiasi Perjanjian Perdagangan | merdeka.com,Merdeka.com,6 Des 2020,,"Merdeka.com - Wakil Menteri Perdagangan, Jerry Sambuaga menyebut bahwa 
implementasi Undang-Undang Cipta Kerja akan menjadi salah satu modal dalam 
penyusunan...",https://www.merdeka.com/uang/uu-cipta-kerja-jadi-modal-penyusunan-negosiasi-perjanjian-perdagangan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Kemenperin: UU Cipta Kerja Beri Jaminan Penyediaan Bahan Baku Maupun Bahan Penolong | merdeka.com,Merdeka.com,1 Des 2020,,"Merdeka.com - Staf Ahli Bidang Iklim Usaha dan Investasi Kementerian 
Perindustrian (Kemenperin), Imam Haryono, menyambut baik UU Cipta Kerja.",https://www.merdeka.com/uang/kemenperin-uu-cipta-kerja-beri-jaminan-penyediaan-bahan-baku-maupun-bahan-penolong.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Yasonna Sebut UU Cipta Kerja Permudah UMK Ajukan Pinjaman Modal | merdeka.com,Merdeka.com,1 Des 2020,,"Menteri Hukum dan Hak Asasi Manusia (HAM) Yasonna Laoly menuturkan, 
pemerintah terus berupaya meningkatkan kemudahan berusaha atau Ease of 
Doing Business...",https://www.merdeka.com/uang/yasonna-sebut-uu-cipta-kerja-permudah-umk-ajukan-pinjaman-modal.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pemerintah Pastikan UU Cipta Kerja Adil Bagi UMKM | merdeka.com,Merdeka.com,1 Des 2020,,"Staf Ahli Bidang Regulasi, Penegakan Hukum, dan Ketahanan Ekonomi 
Kementerian Koordinator Bidang Perekonomian, Elen Setiadi memastikan 
implementasi...",https://www.merdeka.com/uang/pemerintah-pastikan-uu-cipta-kerja-adil-bagi-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Syarat Agar Usaha Kuliner Dapat Investasi dari Modal Ventura | merdeka.com,Merdeka.com,1 Des 2020,,"Merintis usaha kuliner yang saat ini berkembang semakin bervariatif dan 
inovatif harus direncanakan dengan matang, terutama dari segi pendanaan.",https://www.merdeka.com/uang/syarat-agar-usaha-kuliner-dapat-investasi-dari-modal-ventura.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pemerintah Beberkan Kemudahan UU Cipta Kerja di Sektor Lingkungan dan Kehutanan | merdeka.com,Merdeka.com,1 Des 2020,,"Direktur Pencegahan Dampak Lingkungan Usaha dan Kegiatan, Kementerian 
Lingkungan Hidup dan Kehutanan, Ary Sudjianto menyatakan, penerapan 
Undang-Undang (UU)...",https://www.merdeka.com/uang/pemerintah-beberkan-kemudahan-uu-cipta-kerja-di-sektor-lingkungan-dan-kehutanan.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Sederet Manfaat UU Cipta Kerja Bagi Koperasi dan UMKM | merdeka.com,Merdeka.com,30 Nov 2020,,"""Melalui UU Cipta Kerja pemerintah memberi kemudahan berusaha, perlindungan 
dan pemberdayaan (KUMKM). Ada 9 kemudahan yang di berikan akan diberikan 
(UU...",https://www.merdeka.com/uang/sederet-manfaat-uu-cipta-kerja-bagi-koperasi-dan-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Kemenko Perekonomian: Bonus Demografi Harus Dikelola untuk Jadi Berkah | merdeka.com,Merdeka.com,30 Nov 2020,,"Staf Ahli Bidang Regulasi, Penegakan Hukum, dan Ketahanan Ekonomi 
Kementerian Koordinator Bidang Perekonomian, Elen Setiadi mengatakan, 
Undang-Undang (UU)...",https://www.merdeka.com/uang/kemenko-perekonomian-bonus-demografi-harus-dikelola-untuk-jadi-berkah.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Lewat UU Cipta Kerja, 30 Persen Fasilitas Publik Digunakan untuk Tempat Jualan UMKM | merdeka.com",Merdeka.com,30 Nov 2020,,"""Setelah UU Cipta Kerja ditetapkan, perlu diingatkan kembali bahwa UU ini 
memberikan perlakuan khusus bagi pengembangan UMKM.",https://www.merdeka.com/uang/lewat-uu-cipta-kerja-30-persen-fasilitas-publik-digunakan-untuk-tempat-jualan-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Menko Luhut Sebut UU Cipta Kerja Wajib Mulai Berlaku Februari 2021 | merdeka.com,Merdeka,30 Nov 2020,,"Menteri Koordinator Kemaritiman dan Investasi, Luhut Binsar Panjaitan, 
mengatakan Undang-Undang Nomor 11 Tahun 2020 tentang Cipta Kerja saat ini 
sedang...",https://www.merdeka.com/uang/menko-luhut-sebut-uu-cipta-kerja-wajib-mulai-berlaku-februari-2021.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Kemnaker Ungkap Sebab Klaster Ketenagakerjaan UU Cipta Kerja Dibahas Paling Belakang | merdeka.com,Merdeka,30 Nov 2020,,"Plt. Kepala Biro Hukum Sekretariat Jenderal Kementerian Ketenagakerjaan, 
Reni Mursidayanti, membantah jika proses pembahasan Undang-Undang (UU) 
Cipta Kerja...",https://www.merdeka.com/uang/kemnaker-ungkap-sebab-klaster-ketenagakerjaan-uu-cipta-kerja-dibahas-paling-belakang.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pemerintah Sosialisasi Aturan Turunan UU Cipta Kerja di Palembang | merdeka.com,Merdeka.com,6 Nov 2020,,"Pemerintah telah membentuk tim yang bersifat independen untuk mengakomodasi 
seluruh aspirasi dan masukan dari masyarakat dan stakeholder terkait 
dengan...",https://www.merdeka.com/uang/pemerintah-sosialisasi-aturan-turunan-uu-cipta-kerja-di-palembang.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
"Ada UU Cipta Kerja, 40 Persen Anggaran Belanja Barang Pemerintah Masuk Kantong UMKM | merdeka.com",Merdeka.com,6 Nov 2020,,"Merdeka.com - Menteri Koperasi dan UKM (Menkop UKM), Teten Masduki 
menyambut baik telah disahkannya Undang-undang Nomor 11 Tahun 2020 tentang 
Cipta Kerja...",https://www.merdeka.com/uang/ada-uu-cipta-kerja-40-persen-anggaran-belanja-barang-pemerintah-masuk-kantong-umkm.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
Pemerintah Tegaskan UU Cipta Kerja Tak Gantikan UU Penataan Ruang | merdeka.com,Merdeka.com,6 Nov 2020,,"Pembahasan Undang-Undang Cipta Kerja dari sisi tata ruang menjadi salah 
satu hal yang penting, selain penyediaan lapangan pekerjaan dan pemangkasan 
regulasi...",https://www.merdeka.com/uang/pemerintah-tegaskan-uu-cipta-kerja-tak-gantikan-uu-penataan-ruang.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
KPPOD Sebut UU Cipta Kerja Jadi Jawaban atas Reformasi Struktural | merdeka.com,Merdeka.com,6 Nov 2020,,"Peneliti Komite Pemantauan Pelaksanaan Otonomi Daerah (KPPOD) Herman 
Nurcahyadi Suparman, menyebut kehadiran Undang-Undang Nomor 11 Tahun 2020 
tentang Cipta...",https://www.merdeka.com/uang/kppod-sebut-uu-cipta-kerja-jadi-jawaban-atas-reformasi-struktural.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",merdeka
